Day,Daily Discharge (m3/s),Daily SSC (mg/L),Upper SSC bound (+1SD),Lower SSC bound (-1SD),Ave fraction fines (based on two turbidimeters),Daily Suspended-Sediment Load (tonnes),Daily SS Load of fines (tonnes),Daily SS Load of sand (tonnes),Remarks,Daily Total gauged > 2-mm bedload (tonnes),Daily gauged bedload for 2-16mm particles (tonnes ),Daily gauged bedload for >16mm particles (tonnes ),Estimated daily ungauged bedload (tonnes),Total sediment discharge (tonnes),Release period,Project year
12/01/2013,48.62088892,3467.856472,3949.672758,3044.81643,0.611965112,18526.3,11381.9,7144.4,NA,752.7233737,575.8333809,176.8899928,5422.70996,24701.73333,NA ,proj year 3
10/04/2013,48.67050444,1776.735243,2023.590896,1559.993242,0.581640946,7502.6,4364.8,3137.8,NA,312.2612344,238.8798443,73.38139009,2188.605432,10003.46667,NA ,proj year 3
07/24/2012,48.7,245.9,361.4,130.3,0.74,1035.1,766.2,268.9,NA,NA,NA,NA,183,1218,summer 1,proj year 1
05/27/2016,48.70075695,17.09126068,21.68573259,13.47020168,0.707148833,71.9,50.8,21.1,NA,NA,NA,NA,NA,71.9,NA ,proj year 5
05/24/2016,48.74242262,13.80637669,17.51780624,10.8812733,0.711169184,58.1,41.3,16.8,NA,NA,NA,NA,NA,58.1,NA ,proj year 5
01/29/2015,48.75187201,352.5519894,447.3249991,277.8581691,0.628229636,1483.5,932.4,551.1,NA,160.8465008,123.0475731,37.79892769,333.6534992,1978,NA ,proj year 4
04/11/2014,48.7570477,198.3938376,251.7260599,156.360906,0.662238569,835.5,553.3,282.2,NA,176.7916856,135.2456395,41.54604611,101.7083144,1114,NA ,proj year 3
11/24/2015,48.7594571,799.7895946,996.4964356,641.912377,0.583889929,3372,1968.9,1403.1,NA,NA,NA,NA,NA,3372,NA ,proj year 5
01/14/2015,48.76520039,305.793909,387.9974136,241.0065415,0.654613457,1288.4,843.4,445,NA,61.25747051,46.86196494,14.39550557,368.2091962,1717.866667,NA ,proj year 4
11/21/2014,48.81301122,681.8179181,776.5481873,598.6436915,0.582466702,3775.9,2186,1589.9,NA,944.7962676,722.7691447,222.0271229,313.8370657,5034.533333,NA ,proj year 4
01/17/2013,49,811,1192.2,429.8,0.636,3436.2,2185.3,1250.9,NA,100.8,86.9,13.9,1045,4582,Lake Mills release,proj year 2
01/21/2013,49,722,1061.3,382.6,0.512,3054.9,1564.3,1490.6,NA,126.3,108.88,17.42,892,4073,Lake Mills release,proj year 2
03/02/2014,49.12172654,1510.114796,1719.926796,1325.897534,0.576494953,6436.5,3711.5,2725,NA,231.7088539,177.2572732,54.45158066,1913.791146,8582,NA ,proj year 3
01/15/2015,49.14839124,279.4795526,354.6092331,220.2673056,0.647953053,1194.8,773.1,421.7,NA,63.15552339,48.31397539,14.841548,335.1111433,1593.066667,NA ,proj year 4
01/20/2016,49.15838752,134.8193319,171.0614585,106.2556838,0.669190539,573.7,383.9,189.8,NA,NA,NA,NA,NA,573.7,NA ,proj year 5
03/31/2013,49.2,1269,1865.5,672.6,0.619,5393.2,3338.3,2054.9,NA,432.5,363.98,68.52,1365,7191,Lake Mills release,proj year 2
05/05/2013,49.2,2131.4,3133.1,1129.6,0.59,9060.1,5346.2,3713.8,NA,1296.9,951.96,344.98,1723,12080,Lake Mills release,proj year 2
02/25/2013,49.3,524.5,770.9,278,0.819,2233.1,1829.4,403.7,NA,14.9,12.67,2.22,729,2978,Lake Mills release,proj year 2
04/22/2013,49.3,1099,1615.5,582.5,0.647,4685.7,3031.8,1653.9,NA,397.5,315.86,81.69,1164,6248,Lake Mills release,proj year 2
11/13/2014,49.30444909,617.0134044,702.7398782,541.74461,0.551611247,2630.2,1450.8,1179.4,NA,114.7512646,87.78471739,26.96654717,761.9820688,3506.933333,NA ,proj year 4
04/06/2014,49.37717974,317.054411,402.2849632,249.8813247,0.652351566,1354.3,883.4,470.9,NA,188.4357165,144.1533231,44.28239338,262.9976168,1805.733333,NA ,proj year 3
03/28/2013,49.5,931.7,1369.6,493.8,0.646,3983.1,2574.9,1408.2,NA,339.6,286.37,53.25,988,5311,Lake Mills release,proj year 2
05/23/2016,49.51804507,15.04645145,19.09123784,11.85861824,0.709245887,64.3,45.6,18.7,NA,NA,NA,NA,NA,64.3,NA ,proj year 5
03/31/2015,49.56195112,67.66792725,85.85841636,53.3313864,0.681370828,291.3,198.5,92.8,NA,197.4642802,151.0601744,46.40410586,-100.3642802,388.4,NA ,proj year 4
05/30/2016,49.5693259,27.2166149,34.53298407,21.45033644,0.697366386,117,81.6,35.4,NA,NA,NA,NA,NA,117,NA ,proj year 5
04/04/2014,49.57722233,344.7721369,437.4537669,271.7266037,0.650004509,1476.8,900.9,575.9,NA,190.5241449,145.7509708,44.77317404,301.7425218,1969.066667,NA ,proj year 3
03/18/2012,49.6,282.3,415,149.6,0.748,1209.8,904.4,305.4,NA,NA,NA,NA,213,1423,early removal,proj year 1
01/12/2012,49.7,159.1,233.9,84.3,0.814,683.7,556.9,126.8,NA,NA,NA,NA,121,804,early removal,proj year 1
04/01/2012,49.7,1987.1,2921.1,1053.2,0.568,8530,4848.8,3681.1,NA,NA,NA,NA,1505,10035,Lake Aldwell release,proj year 1
02/20/2015,49.70360549,220.944942,280.3393512,174.1341955,0.657741143,950.9,625.5,325.4,NA,3.749198403,2.868136778,0.881061625,313.2174683,1267.866667,NA ,proj year 4
01/14/2016,49.74150403,273.3572085,346.8410807,215.4420787,0.655502796,1190.3,779.9,410.4,NA,NA,NA,NA,NA,1190.3,NA ,proj year 5
03/01/2014,49.76110051,2276.508655,2592.801718,1998.799839,0.589454137,9813.6,5785.5,4028.1,NA,234.3633964,179.2879982,55.07539814,3036.836604,13084.8,NA ,proj year 3
02/05/2012,49.8,145.9,214.4,77.3,0.82,627.7,514.9,112.7,NA,NA,NA,NA,111,738,early removal,proj year 1
04/22/2014,49.82727557,214.5577764,272.235188,169.1002539,0.660866605,924.6,611,313.6,NA,121.4191276,92.88563265,28.533495,186.7808724,1232.8,NA ,proj year 3
05/26/2016,49.85457548,25.18502806,31.95526615,19.84917401,0.697229757,108.3,75.5,32.8,NA,NA,NA,NA,NA,108.3,NA ,proj year 5
12/03/2011,49.9,170.4,250.4,90.3,0.775,734.1,568.9,165.3,NA,NA,NA,NA,130,864,early removal,proj year 1
12/31/2014,49.90196435,258.2850775,327.7172603,203.5632216,0.654921689,1113.6,729.4,384.2,NA,40.44708419,30.9420194,9.505064784,330.7529158,1484.8,NA ,proj year 4
06/11/2014,49.96506574,79.54476737,100.9279881,62.69192655,0.678584157,343.6,233.2,110.4,NA,625.8022343,478.7387093,147.0635251,-511.268901,458.1333333,NA ,proj year 3
03/28/2015,49.9721604,111.1046214,140.9717606,87.56531692,0.672213559,485.5,326.3,159.2,NA,172.2569827,131.7765917,40.48039092,-10.42364933,647.3333333,NA ,proj year 4
03/29/2013,50,930.7,1368.1,493.3,0.646,4019.8,2595,1424.8,NA,313.3,264.19,49.13,1027,5360,Lake Mills release,proj year 2
05/22/2016,50.02123815,7.649437144,9.705758487,6.028780615,0.722209997,33,23.8,9.2,NA,NA,NA,NA,NA,33,NA ,proj year 5
01/04/2015,50.09803812,418.4899105,530.9883491,329.826079,0.604113491,2205.2,1319.3,885.9,NA,36.97583737,28.28651559,8.689321781,698.0908293,2940.266667,NA ,proj year 4
02/26/2012,50.1,126.4,185.7,67,0.836,547.4,457.9,89.5,NA,NA,NA,NA,97,644,early removal,proj year 1
06/12/2014,50.19055682,67.09293873,85.12885945,52.87821847,0.68180592,291,198.4,92.6,NA,897.4179699,686.524747,210.8932229,-800.4179699,388,NA ,proj year 3
01/02/2013,50.2,1069.3,1571.8,566.7,0.618,4638.9,2865.8,1773.1,NA,7.2,6.22,1,1539,6185,Lake Mills release,proj year 2
04/17/2012,50.3,3556.8,5228.5,1885.1,0.564,15444.7,8712,6732.6,NA,NA,NA,NA,2726,18170,Lake Aldwell release,proj year 1
02/27/2014,50.31951555,1249.895391,1423.553084,1097.422011,0.570852063,5435.7,3103.1,2332.6,NA,0.254099068,0.194385787,0.059713281,1811.645901,7247.6,NA ,proj year 3
04/21/2014,50.53075869,231.002591,293.100697,182.0609695,0.65942632,1010.8,666.5,344.3,NA,136.4093853,104.3531797,32.05620554,200.523948,1347.733333,NA ,proj year 3
11/07/2013,50.53146864,3453.765668,3933.62421,3032.444549,0.608688746,19762.3,12125.7,7636.6,NA,1817.721329,1390.556816,427.1645122,4769.712005,26349.73333,NA ,proj year 3
06/01/2016,50.61772033,65.57707268,83.20549836,51.68351307,0.681938879,286.7,195.5,91.2,NA,NA,NA,NA,NA,286.7,NA ,proj year 5
01/02/2015,50.67115834,170.0663687,215.7836022,134.0350679,0.66502345,744.4,495,249.4,NA,40.92583009,31.30826002,9.617570071,207.2075032,992.5333333,NA ,proj year 4
03/08/2013,50.7,1616.7,2376.6,856.9,0.601,7081.9,4259.5,2822.4,NA,237.7,200.39,37.27,2123,9442,Lake Mills release,proj year 2
06/22/2013,50.7,958.2,1408.5,507.8,0.671,4200.6,2820.1,1380.4,NA,1255.3,1003.98,251.36,145,5601,Lake Mills release,proj year 2
02/18/2012,50.8,118.8,174.7,63,0.854,521.3,445.2,76.1,NA,NA,NA,NA,92,613,early removal,proj year 1
04/02/2014,50.81415236,595.2362912,677.9371012,522.6240632,0.548713133,2613.3,1594.1,1019.2,NA,221.4106222,169.379126,52.03149622,649.6893778,3484.4,NA ,proj year 3
07/26/2012,50.9,229.9,337.9,121.8,0.745,1011.5,753.9,257.6,NA,NA,NA,NA,179,1190,summer 1,proj year 1
05/21/2016,50.95070308,6.386957261,8.10389882,5.03377744,0.7261564,28.1,20.4,7.7,NA,NA,NA,NA,NA,28.1,NA ,proj year 5
05/20/2013,51,5575.5,8196,2955,0.529,24586.4,12996.5,11589.9,NA,3093.1,2270.36,822.76,5102,32782,Lake Mills release,proj year 2
03/14/2015,51.0573807,506.1433172,576.465747,444.3994442,0.571175963,2934.7,1665.4,1269.3,NA,380.0194741,290.7148977,89.30457642,598.2138592,3912.933333,NA ,proj year 4
10/07/2013,51.16441178,1286.585394,1465.340715,1129.63624,0.572272861,5822.1,3336,2486.1,NA,646.9231314,494.8961955,152.0269359,1293.776869,7762.8,NA ,proj year 3
07/23/2012,51.2,236.3,347.4,125.2,0.746,1044.5,779.3,265.2,NA,NA,NA,NA,184,1229,summer 1,proj year 1
03/30/2013,51.2,1468.7,2159,778.4,0.608,6501.8,3953.2,2548.7,NA,350.2,295.31,54.92,1817,8669,Lake Mills release,proj year 2
03/30/2015,51.20612325,86.90115385,110.2619181,68.48974401,0.676903061,385.8,261.1,124.7,NA,216.8035755,165.8547353,50.94884025,-88.20357554,514.4,NA ,proj year 4
01/01/2015,51.31258503,192.3929501,244.1120142,151.6314032,0.662807927,852.6,565.1,287.5,NA,40.14959128,30.71443733,9.435153952,244.0504087,1136.8,NA ,proj year 4
11/02/2015,51.34265614,732.0772066,912.1303051,587.5663087,0.58301276,3297.1,1922.9,1374.2,NA,NA,NA,NA,NA,3297.1,NA ,proj year 5
04/28/2014,51.3576014,144.1070035,182.8458416,113.5756126,0.667960168,641.1,428.2,212.9,NA,574.6856619,439.6345314,135.0511306,-360.9856619,854.8,NA ,proj year 3
05/21/2013,51.4,4802.2,7059.2,2545.2,0.534,21322.6,11391.2,9931.5,NA,2983,2189.55,793.48,4125,28430,Lake Mills release,proj year 2
05/01/2016,51.51443795,7.599774986,9.642746149,5.989640185,0.722785215,33.8,24.5,9.3,NA,NA,NA,NA,NA,33.8,NA ,proj year 5
01/05/2013,51.6,752.6,1106.3,398.9,0.66,3356.7,2215.6,1141.1,NA,6,5.17,0.83,1113,4476,Lake Mills release,proj year 2
02/07/2013,51.6,1077.6,1584.1,571.1,0.637,4805.5,3058.8,1746.7,NA,93,79.17,13.86,1509,6407,Lake Mills release,proj year 2
05/29/2016,51.67183965,39.88136955,50.60227748,31.43185873,0.690457739,178.8,123.4,55.4,NA,NA,NA,NA,NA,178.8,NA ,proj year 5
01/24/2012,51.7,177.9,261.5,94.3,0.786,794.5,624.2,170.3,NA,NA,NA,NA,140,935,early removal,proj year 1
03/19/2012,51.7,261.5,384.4,138.6,0.738,1167.1,861,306.1,NA,NA,NA,NA,206,1373,early removal,proj year 1
05/06/2012,51.7,691.7,1016.8,366.6,0.66,3089.4,2037.8,1051.6,NA,NA,NA,NA,545,3635,Lake Aldwell release,proj year 1
07/10/2013,51.8,570,837.8,302.1,0.731,2553,1865.6,687.4,NA,668.7,534.79,133.89,182,3404,Lake Mills release,proj year 2
06/09/2016,51.83163081,11.21680686,14.23210837,8.840345569,0.714385109,49.8,35.6,14.2,NA,NA,NA,NA,NA,49.8,NA ,proj year 5
11/23/2015,51.88449789,1042.095456,1298.396996,836.3874392,0.587569591,4669.5,2743.6,1925.9,NA,NA,NA,NA,NA,4669.5,NA ,proj year 5
02/13/2012,51.9,100,147,53,0.895,448.8,401.6,47.1,NA,NA,NA,NA,79,528,early removal,proj year 1
07/27/2012,51.9,223.7,328.9,118.6,0.747,1003.8,750,253.9,NA,NA,NA,NA,177,1181,summer 1,proj year 1
06/21/2013,51.9,1276,1875.7,676.3,0.635,5724.3,3633.3,2091,NA,1348.7,1078.65,270.05,559,7632,Lake Mills release,proj year 2
01/11/2015,51.95734675,541.3343673,616.5461635,475.2975763,0.548603651,2433.6,1335,1098.6,NA,245.6182257,187.8979426,57.72028303,565.5817743,3244.8,NA ,proj year 4
11/07/2015,51.9689244,832.3063647,1037.010648,668.0103875,0.591250861,4371.3,2580.2,1791.1,NA,NA,NA,NA,NA,4371.3,NA ,proj year 5
01/11/2012,52,169.5,249.1,89.8,0.805,761.5,612.7,148.8,NA,NA,NA,NA,134,896,early removal,proj year 1
01/28/2015,52.01066026,498.2254513,567.4477904,437.4474701,0.577378334,2249.1,1296.9,952.2,NA,261.939748,200.3839072,61.55584078,487.760252,2998.8,NA ,proj year 4
02/28/2014,52.02252371,2235.890044,2546.539647,1963.136248,0.588731342,10000,6000,4000,NA,0.327899375,0.250843022,0.077056353,3333.005434,13333.33333,NA ,proj year 3
03/20/2015,52.046552,285.1255961,361.7730458,224.7171438,0.621766822,1480.7,904.7,576,NA,261.9760464,200.4116755,61.5643709,231.5906203,1974.266667,NA ,proj year 4
04/10/2014,52.07442069,284.9002889,361.4871715,224.5395716,0.655552344,1289.3,845.1,444.2,NA,253.7575325,194.1245124,59.63302014,176.0091342,1719.066667,NA ,proj year 3
03/23/2015,52.11325269,178.8437606,226.9205321,140.9528279,0.664055524,810.3,538,272.3,NA,133.7852569,102.3457216,31.43953538,136.3147431,1080.4,NA ,proj year 4
11/12/2014,52.16486949,633.6738895,721.7151341,556.3727006,0.550659387,2855.4,1572.3,1283.1,NA,207.4817436,158.7235338,48.75820974,744.3182564,3807.2,NA ,proj year 4
05/07/2012,52.2,632.3,929.5,335.1,0.668,2850,1902.7,947.3,NA,NA,NA,NA,503,3353,Lake Aldwell release,proj year 1
07/09/2013,52.2,865.5,1272.3,458.7,0.726,3900.8,2830.8,1070.1,NA,561.2,448.8,112.36,739,5201,Lake Mills release,proj year 2
03/26/2015,52.23331394,152.4817212,193.4718505,120.1760113,0.666345275,698.5,465.3,233.2,NA,165.5907613,126.6769324,38.91382892,67.24257199,931.3333333,NA ,proj year 4
06/14/2014,52.30453572,67.69881396,85.89760603,53.35572926,0.68155571,307.8,209.8,98,NA,771.4996173,590.1972072,181.3024101,-668.8996173,410.4,NA ,proj year 3
02/19/2015,52.36581784,207.9896009,263.9013558,163.9236522,0.661459258,941.2,622.6,318.6,NA,4.086431587,3.126120164,0.960311423,309.6469017,1254.933333,NA ,proj year 4
03/11/2013,52.4,1104.5,1623.6,585.4,0.631,4997,3150.9,1846.1,NA,124.9,105.33,19.59,1541,6663,Lake Mills release,proj year 2
04/30/2014,52.47117183,126.1479556,160.0590433,99.42147836,0.670241616,575.2,385.5,189.7,NA,299.9868669,229.4899532,70.49691372,-108.2535336,766.9333333,NA ,proj year 3
11/24/2014,52.57440105,438.3957142,556.24523,345.5145174,0.599357324,2011.4,1200.7,810.7,NA,687.2710697,525.7623683,161.5087014,-16.80440301,2681.866667,NA ,proj year 4
06/13/2014,52.57700411,71.23598554,90.38563991,56.14349404,0.680647907,323.9,220.4,103.5,NA,932.5112527,713.3711083,219.1401444,-824.544586,431.8666667,NA ,proj year 3
03/27/2013,52.7,839.1,1233.4,444.7,0.658,3817.9,2511.6,1306.4,NA,377.8,318.56,59.24,895,5091,Lake Mills release,proj year 2
05/12/2012,52.8,543.8,799.4,288.2,0.682,2481.9,1692.7,789.2,NA,NA,NA,NA,438,2920,Lake Aldwell release,proj year 1
03/09/2013,53,1945.2,2859.4,1030.9,0.592,8906.5,5270.1,3636.4,NA,176.8,149.05,27.72,2792,11875,Lake Mills release,proj year 2
06/20/2013,53,1645.4,2418.8,872.1,0.606,7530.2,4564,2966.3,NA,1463.7,1170.61,293.07,1046,10040,Lake Mills release,proj year 2
06/03/2016,53.03738174,23.67111433,30.0343822,18.6560073,0.700329981,108,75.7,32.3,NA,NA,NA,NA,NA,108,NA ,proj year 5
12/02/2013,53.08035062,3808.892542,4338.091623,3344.249881,0.605737194,17963.7,10898.1,7065.6,NA,449.1213607,343.5778409,105.5435198,5538.778639,23951.6,NA ,proj year 3
02/20/2014,53.11298742,2517.201239,2866.935595,2210.130596,0.592204758,11551.3,7046.3,4505,NA,0.415586089,0.317923358,0.097662731,3850.017747,15401.73333,NA ,proj year 3
01/01/2013,53.2,1024.6,1506.2,543.1,0.615,4707,2894.3,1812.7,NA,12.4,10.72,1.72,1557,6276,Lake Mills release,proj year 2
03/04/2013,53.3,2299.5,3380.3,1218.8,0.549,10598.7,5815.1,4783.6,NA,777.3,655.41,121.88,2756,14132,Lake Mills release,proj year 2
11/02/2012,53.4,5662.5,8323.8,3001.1,0.51,26106.6,13303.5,12803.1,NA,165.3,141.65,23.61,8537,34809,Lake Mills release,proj year 2
03/10/2013,53.4,1182.6,1738.5,626.8,0.629,5456.3,3429.8,2026.5,NA,141.1,118.97,22.12,1678,7275,Lake Mills release,proj year 2
05/30/2014,53.43782301,268.1160359,340.1909764,211.311333,0.656955275,1238.2,813.4,424.8,NA,492.464762,376.7355429,115.7292191,-79.73142862,1650.933333,NA ,proj year 3
05/20/2016,53.46025837,6.6399742,8.424931761,5.233188663,0.72525481,30.7,22.3,8.4,NA,NA,NA,NA,NA,30.7,NA ,proj year 5
04/30/2016,53.46138265,7.817803232,9.919384739,6.161475634,0.722227891,36.1,26.1,10,NA,NA,NA,NA,NA,36.1,NA ,proj year 5
02/04/2012,53.5,158.6,233.1,84,0.806,732.6,590.6,142.1,NA,NA,NA,NA,129,862,early removal,proj year 1
05/02/2016,53.55961496,8.688714153,11.02441389,6.847870042,0.72012944,40.3,29,11.3,NA,NA,NA,NA,NA,40.3,NA ,proj year 5
06/14/2013,53.7,2807.2,4126.7,1487.8,0.57,13026.5,7419.6,5606.9,NA,1560.3,1247.88,312.42,2782,17369,Lake Mills release,proj year 2
07/07/2013,53.7,895.9,1316.9,474.8,0.687,4157.8,2857.3,1300.5,NA,620.4,496.18,124.22,766,5544,Lake Mills release,proj year 2
04/17/2016,53.72810611,10.81240749,13.71899838,8.521624723,0.715990309,50.2,35.9,14.3,NA,NA,NA,NA,NA,50.2,NA ,proj year 5
04/03/2013,53.8,2138.3,3143.4,1133.3,0.585,9937.7,5815.8,4121.9,NA,398.2,316.38,81.82,2914,13250,Lake Mills release,proj year 2
01/22/2015,53.81332329,537.4451484,612.1165852,471.882799,0.552176963,2499.2,1379.9,1119.3,NA,248.2947768,189.9455043,58.34927255,584.7718899,3332.266667,NA ,proj year 4
05/11/2012,53.9,572,840.9,303.2,0.67,2661.8,1783.1,878.7,NA,NA,NA,NA,470,3132,Lake Aldwell release,proj year 1
10/16/2012,53.9,3092.3,4545.7,1638.9,0.541,14400.6,7789.6,6611.1,NA,197.5,168.6,28.9,4603,19201,Lake Mills release,proj year 2
07/08/2013,53.9,844.4,1241.3,447.5,0.718,3930.1,2820,1110.1,NA,596.8,477.27,119.49,713,5240,Lake Mills release,proj year 2
04/19/2014,53.97815935,287.5553701,364.8559915,226.632131,0.655628413,1348.4,883.9,464.5,NA,203.0541217,155.3364031,47.71771859,246.412545,1797.866667,NA ,proj year 3
04/16/2016,53.99816361,11.99805822,15.22337568,9.456076238,0.713972738,56,40,16,NA,NA,NA,NA,NA,56,NA ,proj year 5
12/30/2012,54,1142.2,1679,605.4,0.612,5332.3,3261.7,2070.6,NA,27.7,24.75,2.97,1750,7110,Lake Mills release,proj year 2
03/30/2016,54.0442378,17.30752221,21.96012954,13.64064472,0.706886458,80.8,57.1,23.7,NA,NA,NA,NA,NA,80.8,NA ,proj year 5
12/30/2014,54.1203134,356.4007277,452.208355,280.8914902,0.641625876,1672.9,1072.8,600.1,NA,62.77078006,48.01964675,14.75113331,494.8625533,2230.533333,NA ,proj year 4
10/24/2014,54.18037286,4952.383952,5640.457193,4348.248017,0.614559784,23841.6,14673.7,9167.9,NA,2214.301078,1693.940324,520.3607532,5732.898922,31788.8,NA ,proj year 4
01/16/2013,54.2,851.9,1252.2,451.5,0.632,3989.7,2521,1468.6,NA,150.4,129.66,20.75,1179,5320,Lake Mills release,proj year 2
04/29/2016,54.37824453,8.949673853,11.35552477,7.053541224,0.719586614,42.1,30.3,11.8,NA,NA,NA,NA,NA,42.1,NA ,proj year 5
05/31/2014,54.40574855,239.8833123,304.3687333,189.0601669,0.658813375,1129.4,744,385.4,NA,587.3515368,449.3239257,138.0276112,-210.8848701,1505.866667,NA ,proj year 3
02/18/2015,54.42221701,253.5647772,321.7280489,199.8429929,0.657939499,1193.5,785.2,408.3,NA,12.65431655,9.680552164,2.97376439,385.1790168,1591.333333,NA ,proj year 4
11/08/2015,54.43619451,501.6722825,625.0576961,402.642957,0.578371559,2514.7,1456.9,1057.8,NA,NA,NA,NA,NA,2514.7,NA ,proj year 5
01/06/2013,54.5,797.6,1172.5,422.7,0.65,3754.1,2438.9,1315.2,NA,5.5,4.72,0.75,1246,5005,Lake Mills release,proj year 2
06/04/2016,54.69411483,18.85493801,23.92352158,14.86021555,0.705350712,89,62.8,26.2,NA,NA,NA,NA,NA,89,NA ,proj year 5
01/27/2015,54.77629855,567.8430302,646.7378813,498.5724763,0.553676265,2695.6,1492.5,1203.1,NA,366.1527761,280.1068737,86.04590237,532.3805573,3594.133333,NA ,proj year 4
05/05/2012,54.8,813.5,1195.9,431.2,0.657,3848.8,2529.7,1319.1,NA,NA,NA,NA,679,4528,Lake Aldwell release,proj year 1
11/27/2012,54.8,5230.3,7688.5,2772.1,0.51,24772.9,12644.6,12128.4,NA,197.5,169.31,28.22,8060,33031,Lake Mills release,proj year 2
03/26/2013,54.8,1268,1864,672,0.617,6007.5,3709.1,2298.4,NA,469,395.46,73.54,1533,8010,Lake Mills release,proj year 2
11/26/2012,54.9,6057.6,8904.6,3210.5,0.505,28747.2,14512.1,14235.1,NA,178.5,153.02,25.5,9404,38330,Lake Mills release,proj year 2
05/29/2014,54.97624771,348.2993189,441.9291259,274.5064954,0.646023467,1657,1070.1,586.9,NA,715.1598342,547.0972732,168.062561,-162.8265009,2209.333333,NA ,proj year 3
10/20/2014,54.9851533,931.4498415,1060.863416,817.8232879,0.573038945,5160,2957.6,2202.4,NA,672.5676032,514.5142164,158.0533867,1047.432397,6880,NA ,proj year 4
04/01/2014,55.02019633,742.5188972,845.6828258,651.9398241,0.55518242,3535.8,1963.2,1572.6,NA,349.1640798,267.110521,82.05355875,829.4359202,4714.4,NA ,proj year 3
03/31/2016,55.04474822,14.10158548,17.89237304,11.11393735,0.710893919,67.1,47.7,19.4,NA,NA,NA,NA,NA,67.1,NA ,proj year 5
12/29/2012,55.1,1143.4,1680.8,606,0.613,5438.7,3335.1,2103.6,NA,42.1,37.62,4.51,1771,7252,Lake Mills release,proj year 2
12/31/2012,55.1,1660.4,2440.8,880,0.586,7905,4636,3269,NA,38.2,34.11,4.11,2597,10540,Lake Mills release,proj year 2
03/29/2016,55.11478395,20.60549704,26.14466581,16.23989044,0.703583919,98.1,69,29.1,NA,NA,NA,NA,NA,98.1,NA ,proj year 5
04/18/2013,55.2,1104.9,1624.2,585.6,0.638,5266.1,3357.8,1908.2,NA,490.2,389.49,100.73,1265,7021,Lake Mills release,proj year 2
04/20/2013,55.2,1054,1549.4,558.6,0.643,5030.7,3233.7,1797,NA,686.9,545.75,141.14,990,6708,Lake Mills release,proj year 2
05/11/2016,55.22944678,8.067057676,10.23564375,6.357921508,0.721605831,38.5,27.8,10.7,NA,NA,NA,NA,NA,38.5,NA ,proj year 5
06/15/2013,55.4,2063.1,3032.7,1093.4,0.589,9875.8,5813.2,4062.6,NA,1754.9,1403.48,351.37,1537,13168,Lake Mills release,proj year 2
04/27/2014,55.40846388,196.9614645,249.9086364,155.2320042,0.662441358,942.8,624.6,318.2,NA,617.3645075,472.2838482,145.0806593,-303.0978408,1257.066667,NA ,proj year 3
12/14/2012,55.5,1762.8,2591.3,934.3,0.581,8448.1,4911.6,3536.5,NA,314.6,280.9,33.71,2501,11264,Lake Mills release,proj year 2
04/04/2013,55.5,3543,5208.2,1877.8,0.551,16976.8,9358.4,7618.4,NA,544.1,432.31,111.8,5115,22636,Lake Mills release,proj year 2
04/28/2016,55.55182774,10.28915307,13.05508273,8.109230185,0.71693667,49.4,35.4,14,NA,NA,NA,NA,NA,49.4,NA ,proj year 5
01/28/2012,55.6,247.1,363.2,131,0.741,1187,879.8,307.2,NA,NA,NA,NA,209,1396,early removal,proj year 1
03/31/2012,55.6,1914.9,2814.8,1014.9,0.573,9195.5,5270.7,3924.8,NA,NA,NA,NA,1623,10818,Lake Aldwell release,proj year 1
12/15/2012,55.6,1684.5,2476.3,892.8,0.585,8087.8,4734.3,3353.5,NA,151.9,135.61,16.27,2544,10784,Lake Mills release,proj year 2
03/07/2013,55.7,1522.5,2238.1,806.9,0.535,7328.7,3923,3405.7,NA,367,309.45,57.55,2076,9772,Lake Mills release,proj year 2
06/13/2013,55.7,3381.7,4971.1,1792.3,0.558,16284.9,9088.3,7196.6,NA,1791.1,1432.49,358.64,3637,21713,Lake Mills release,proj year 2
